code,raison_sociale,type_personne,statut,forme_juridique,pays,ville,assujetti_tva,domicilie_sms,capital_social,valeur_nominale,nombre_part,created_at
CL178989995234782,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:23.903455+00:00
CL178989995234783,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:23.912958+00:00
CL178989995234784,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:23.925159+00:00
CL178989995234785,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:23.939458+00:00
CL178989995234786,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:23.949968+00:00
CL178989995234787,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:23.960969+00:00
CL178989995234788,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:23.972563+00:00
CL178989995234789,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:23.983597+00:00
CL178989995234790,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:23.992679+00:00
CL178989995234791,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.005193+00:00
CL178989995234792,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.015810+00:00
CL178989995234793,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.026809+00:00
CL178989995234794,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.036819+00:00
CL178989995234795,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.047817+00:00
CL178989995234796,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.057969+00:00
CL178989995234797,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.068968+00:00
CL178989995234798,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.078969+00:00
CL178989995234799,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.090396+00:00
CL178989995234800,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.100448+00:00
CL178989995234801,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.109117+00:00
CL178989995234802,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.118118+00:00
CL178989995234803,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.129118+00:00
CL178989995234804,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.139121+00:00
CL178989995234805,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.147122+00:00
CL178989995234806,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.158336+00:00
CL178989995234807,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.169427+00:00
CL178989995234808,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.180429+00:00
CL178989995234809,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.191433+00:00
CL178989995234810,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.201502+00:00
CL178989995234811,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.211503+00:00
CL178989995234812,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.223503+00:00
CL178989995234813,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.235508+00:00
CL178989995234814,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.248011+00:00
CL178989995234815,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.259590+00:00
CL178989995234816,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.270590+00:00
CL178989995234817,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.280589+00:00
CL178989995234818,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.290598+00:00
CL178989995234819,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.300105+00:00
CL178989995234820,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.310351+00:00
CL178989995234821,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.320935+00:00
CL178989995234822,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.330945+00:00
CL178989995234823,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.341060+00:00
CL178989995234824,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.351572+00:00
CL178989995234825,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.363310+00:00
CL178989995234826,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.374690+00:00
CL178989995234827,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.385693+00:00
CL178989995234828,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.395692+00:00
CL178989995234829,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.407203+00:00
CL178989995234830,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.417260+00:00
CL178989995234831,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.427259+00:00
CL178989995234832,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.437269+00:00
CL178989995234833,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.446585+00:00
CL178989995234834,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.456113+00:00
CL178989995234835,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.467696+00:00
CL178989995234836,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.479699+00:00
CL178989995234837,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.492705+00:00
CL178989995234838,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.504219+00:00
CL178989995234839,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.515902+00:00
CL178989995234840,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.527049+00:00
CL178989995234841,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.539055+00:00
CL178989995234842,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.551569+00:00
CL178989995234843,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.562352+00:00
CL178989995234844,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.577352+00:00
CL178989995234845,dsa d,PP,NOUVELLE CREATION,SUARL,TN,d sa dsa,1,0,0.000,0.000,0,2025-08-14 22:40:24.589358+00:00
CL178989995234846,deadly,PM,NOUVELLE CREATION,,TN,kef,1,0,0.000,0.000,0,2025-08-14 22:40:24.602635+00:00
CL178989995234847,nizar,PM,EXERCANTE,,TN,ariana,1,0,0.000,0.000,0,2025-08-14 22:40:24.613635+00:00
CL178989995234848,zainb,PM,NOUVELLE CREATION,,TN,kef,1,0,0.000,0.000,0,2025-08-14 22:40:24.626639+00:00
CL178989995234849,lyn,PM,EXERCANTE,,TN,ariana,1,0,0.000,0.000,0,2025-08-14 22:40:24.639472+00:00
CL178989995234850,"GHJVBMN ,MN HJBNM ,",PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.653510+00:00
CL178989995234851,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.666913+00:00
CL178989995234852,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.679732+00:00
CL178989995234853,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.692998+00:00
CL178989995234854,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.706089+00:00
CL178989995234855,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.719938+00:00
CL178989995234856,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.733276+00:00
CL178989995234857,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.754019+00:00
CL178989995234858,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.769126+00:00
CL178989995234859,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.781544+00:00
CL178989995234860,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.793534+00:00
CL178989995234861,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.807554+00:00
CL178989995234862,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.819906+00:00
CL178989995234863,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.832428+00:00
CL178989995234864,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.844445+00:00
CL178989995234865,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.855958+00:00
CL178989995234866,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.868285+00:00
CL178989995234867,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.880467+00:00
CL178989995234868,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.892474+00:00
CL178989995234869,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.903988+00:00
CL178989995234870,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.915679+00:00
CL178989995234871,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:24.927679+00:00
CL178989995234872,batata,PM,NOUVELLE CREATION,,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.939981+00:00
CL178989995234873,Test Co,PM,EXERCANTE,,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:24.952040+00:00
CL178989995234874,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.962775+00:00
CL178989995234875,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:24.973824+00:00
CL178989995234876,zainb,PM,NOUVELLE CREATION,,TN,kef,1,0,0.000,0.000,0,2025-08-14 22:40:24.985829+00:00
CL178989995234877,lyn,PM,EXERCANTE,,TN,ariana,1,0,0.000,0.000,0,2025-08-14 22:40:24.997828+00:00
CL178989995234878,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.008978+00:00
CL178989995234879,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.020979+00:00
CL178989995234880,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.031979+00:00
CL178989995234881,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.043985+00:00
CL178989995234882,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.055499+00:00
CL178989995234883,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.067816+00:00
CL178989995234884,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.079816+00:00
CL178989995234885,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.092133+00:00
CL178989995234886,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.104647+00:00
CL178989995234887,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.116357+00:00
CL178989995234888,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.128355+00:00
CL178989995234889,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.140361+00:00
CL178989995234890,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.154879+00:00
CL178989995234891,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.169339+00:00
CL178989995234892,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.182338+00:00
CL178989995234893,Beta Group,PM,EXERCANTE,,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:40:25.195895+00:00
CL178989995234894,batata,PM,EXERCANTE,,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:40:25.208250+00:00
CL178989995234895,Alpha SARL,PM,NOUVELLE CREATION,,TN,,0,0,0.000,0.000,0,2025-08-14 22:40:25.220249+00:00
CL178989995234896,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.233256+00:00
CL178989995234897,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.245257+00:00
CL178989995234898,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.256526+00:00
CL178989995234899,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.268532+00:00
CL178989995234900,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.281044+00:00
CL178989995234901,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.302276+00:00
CL178989995234902,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.315277+00:00
CL178989995234903,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.327277+00:00
CL178989995234904,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.340284+00:00
CL178989995234905,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.353318+00:00
CL178989995234906,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.364978+00:00
CL178989995234907,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.376981+00:00
CL178989995234908,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.389189+00:00
CL178989995234909,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.400697+00:00
CL178989995234910,PP Long AUTO-20250814-065936,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.411711+00:00
CL178989995234911,PM Long AUTO-20250814-065936,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.422715+00:00
CL178989995234912,AS Long AUTO-20250814-065936,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.433330+00:00
CL178989995234913,Map NC AUTO-20250814-065936,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.445585+00:00
CL178989995234914,Map EXNEX NBSP AUTO-20250814-065936,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.456950+00:00
CL178989995234915,Map EX AUTO-20250814-065936,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.469950+00:00
CL178989995234916,Bool Num AUTO-20250814-065936,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.481152+00:00
CL178989995234917,AUTO-20250814-065936-Import-B,PM,NOUVELLE CREATION,SUARL,TN,Sousse,0,1,0.000,0.000,0,2025-08-14 22:40:25.493156+00:00
CL178989995234918,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.502670+00:00
CL178989995234919,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.512667+00:00
CL178989995234920,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.523608+00:00
CL178989995234921,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.534614+00:00
CL178989995234922,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.546616+00:00
CL178989995234923,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.559709+00:00
CL178989995234924,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.572717+00:00
CL178989995234925,PP Long AUTO-20250814-071051,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.583839+00:00
CL178989995234926,PM Long AUTO-20250814-071051,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.594843+00:00
CL178989995234927,AS Long AUTO-20250814-071051,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.607143+00:00
CL178989995234928,Map NC AUTO-20250814-071051,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.619142+00:00
CL178989995234929,Map EXNEX NBSP AUTO-20250814-071051,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.630646+00:00
CL178989995234930,Map EX AUTO-20250814-071051,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.643773+00:00
CL178989995234931,Bool Num AUTO-20250814-071051,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.655986+00:00
CL178989995234932,AUTO-20250814-071051-Import-B,PM,NOUVELLE CREATION,SUARL,TN,Sousse,0,1,0.000,0.000,0,2025-08-14 22:40:25.667122+00:00
CL178989995234933,PP Long AUTO-20250814-071114,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.679123+00:00
CL178989995234934,PM Long AUTO-20250814-071114,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.690127+00:00
CL178989995234935,AS Long AUTO-20250814-071114,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.700378+00:00
CL178989995234936,Map NC AUTO-20250814-071114,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.714383+00:00
CL178989995234937,Map EXNEX NBSP AUTO-20250814-071114,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.725386+00:00
CL178989995234938,Map EX AUTO-20250814-071114,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.735991+00:00
CL178989995234939,Bool Num AUTO-20250814-071114,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.746989+00:00
CL178989995234940,AUTO-20250814-071114-Import-B,PM,NOUVELLE CREATION,SUARL,TN,Sousse,0,1,0.000,0.000,0,2025-08-14 22:40:25.759014+00:00
CL178989995234941,PP Long AUTO-20250814-071528,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.770780+00:00
CL178989995234942,PM Long AUTO-20250814-071528,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.781066+00:00
CL178989995234943,AS Long AUTO-20250814-071528,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.791069+00:00
CL178989995234944,Map NC AUTO-20250814-071528,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.803574+00:00
CL178989995234945,Map EXNEX NBSP AUTO-20250814-071528,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.814240+00:00
CL178989995234946,Map EX AUTO-20250814-071528,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.824343+00:00
CL178989995234947,Bool Num AUTO-20250814-071528,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.837094+00:00
CL178989995234948,AUTO-20250814-071528-Import-B,PM,NOUVELLE CREATION,SUARL,TN,Sousse,0,1,0.000,0.000,0,2025-08-14 22:40:25.856124+00:00
CL178989995234949,PP Long AUTO-20250814-071724,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.872138+00:00
CL178989995234950,PM Long AUTO-20250814-071724,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.881724+00:00
CL178989995234951,AS Long AUTO-20250814-071724,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.891932+00:00
CL178989995234952,Map NC AUTO-20250814-071724,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.903223+00:00
CL178989995234953,Map EXNEX NBSP AUTO-20250814-071724,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.914224+00:00
CL178989995234954,Map EX AUTO-20250814-071724,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.926336+00:00
CL178989995234955,Bool Num AUTO-20250814-071724,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:25.937340+00:00
CL178989995234956,AUTO-20250814-071724-Import-B,PM,NOUVELLE CREATION,SUARL,TN,Sousse,0,1,0.000,0.000,0,2025-08-14 22:40:25.948686+00:00
CL178989995234957,PP Long AUTO-20250814-071727,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:25.959988+00:00
CL178989995234958,PM Long AUTO-20250814-071727,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.971989+00:00
CL178989995234959,AS Long AUTO-20250814-071727,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.983997+00:00
CL178989995234960,Map NC AUTO-20250814-071727,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:25.997349+00:00
CL178989995234961,Map EXNEX NBSP AUTO-20250814-071727,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:26.012296+00:00
CL178989995234962,Map EX AUTO-20250814-071727,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:26.027300+00:00
CL178989995234963,Bool Num AUTO-20250814-071727,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:40:26.041303+00:00
CL178989995234964,AUTO-20250814-071727-Import-B,PM,NOUVELLE CREATION,SUARL,TN,Sousse,0,1,0.000,0.000,0,2025-08-14 22:40:26.055685+00:00
CL178989995234965,PP Long AUTO-20250814-071951,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:26.072686+00:00
